id,price,room_type,property_type,neighbourhood_cleansed,neighbourhood_norm,accommodates,bedrooms,beds,bathrooms,minimum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,host_is_superhost,is_commercial_host,calculated_host_listings_count,host_tenure_years,instant_bookable,latitude,longitude,dist_city_center_km,amenities_count,has_wifi,has_kitchen,has_washer,has_pool,has_pets_allowed,has_free_parking,has_workspace,has_aircon
14190413,112.0,Private room,Private room in rental unit,Dublin City,Unknown,1,1.0,1.0,1.0,3,353,225,2.04,4.7,False,0,1,10.976043805612594,False,53.34566,-6.28166,1.4952616315766514,12,1,0,1,0,0,1,0,0
14247139,405.0,Entire home/apt,Entire home,Dublin City,Unknown,4,3.0,3.0,2.0,3,187,7,0.51,4.43,False,0,1,9.242984257357975,False,53.33406,-6.2372,2.3314965714790064,40,1,1,1,0,1,0,0,0
14256959,137.0,Entire home/apt,Entire guest suite,Dublin City,Sandymount,2,1.0,1.0,1.0,1,248,538,4.91,4.96,True,0,2,9.144421629021219,False,53.33496,-6.2207,3.1119806749478016,32,1,0,0,0,0,1,0,0
14257475,94.0,Entire home/apt,Entire cottage,Dublin City,Ballyfermot,2,1.0,2.0,1.0,2,271,102,0.93,4.8,False,0,1,9.062286105407255,False,53.34322,-6.36697,7.141703891839979,38,1,1,0,0,0,1,0,0
14316826,106.0,Private room,Private room in condo,Dublin City,D8,2,1.0,1.0,1.0,4,106,185,1.8,4.9,True,0,4,11.969883641341546,False,53.33759,-6.29354,2.5976581997665256,42,1,1,0,0,0,1,1,0
14367732,187.0,Entire home/apt,Entire condo,Dublin City,Dublin,4,1.0,2.0,1.0,2,170,593,5.39,4.7,True,1,19,14.406570841889117,True,53.34828,-6.27819,1.2033263836126693,54,1,1,1,0,0,0,1,0
14370506,298.0,Entire home/apt,Entire condo,Dublin City,Dublin,7,2.0,4.0,2.0,1,97,356,3.23,4.83,True,0,3,9.281314168377824,True,53.34286,-6.23695,1.736328202023897,30,1,1,1,0,0,1,0,0
14397631,900.0,Entire home/apt,Entire home,Dublin City,D3,10,5.0,4.0,4.0,7,350,10,0.1,5.0,False,0,1,10.140999315537304,False,53.36581,-6.1831,5.440116054385121,24,1,1,1,0,0,1,0,0
14422707,291.0,Entire home/apt,Entire condo,Dublin City,Dublin,6,2.0,4.0,1.0,2,39,652,5.89,4.84,True,0,2,9.10609171800137,False,53.35,-6.2603,0.022258569301671995,28,1,1,1,0,1,0,1,0
14422774,85.0,Private room,Private room in home,South Dublin,Unknown,2,1.0,1.0,1.5,1,259,34,1.49,4.88,True,0,1,9.10609171800137,False,53.31702,-6.33205,6.013038571072665,18,1,0,0,0,0,1,0,0
14436901,259.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,2,1.0,1.0,1.5,3,69,59,0.54,4.88,False,0,1,9.492128678986996,True,53.3445,-6.24904,0.9540737427948496,34,1,1,1,0,0,1,0,0
14467409,80.0,Private room,Private room in home,Fingal,Unknown,2,1.0,0.0,0.0,1,84,232,2.1,4.72,True,0,2,9.100616016427105,False,53.45993,-6.22565,12.47155397931686,12,1,0,0,0,0,1,0,0
14530945,347.0,Entire home/apt,Entire home,Dublin City,Dublin,4,3.0,3.0,1.0,2,246,174,1.58,4.6,True,0,1,10.650239561943874,True,53.3546,-6.26094,0.535903117012989,32,1,1,1,0,0,0,0,0
14553228,115.0,Private room,Private room in townhouse,Fingal,Skerries,2,1.0,1.0,1.0,1,155,64,0.58,4.97,True,0,3,9.086926762491444,False,53.579428,-6.107868,27.488536836216078,31,1,0,0,0,0,0,0,0
14554194,153.0,Entire home/apt,Entire condo,Dublin City,Ballsbridge,2,1.0,1.0,1.0,5,52,121,1.1,4.86,True,0,1,9.086926762491444,False,53.331,-6.24336,2.377157650725237,21,1,1,1,0,0,0,0,0
14630069,235.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,6,2.0,4.0,1.0,1,85,192,1.74,4.77,True,0,1,9.075975359342916,True,53.35325,-6.22838,2.159974737118747,54,1,1,1,0,0,1,1,0
14634841,207.0,Entire home/apt,Entire condo,Fingal,Dublin,4,2.0,2.0,2.5,15,288,55,0.51,4.96,False,0,1,9.075975359342916,False,53.38827,-6.06743,13.533178817184787,38,1,1,1,0,0,1,0,0
14705159,144.0,Private room,Private room in condo,Dublin City,Dublin,2,1.0,1.0,1.0,18,18,149,1.35,4.92,True,0,1,13.949349760438055,False,53.35272,-6.26435,0.42230754109104074,34,1,1,0,0,0,0,0,0
14717971,171.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,2.0,1.5,15,270,96,0.91,4.75,True,0,2,9.1088295687885,False,53.35143,-6.25386,0.46564316360688324,27,1,1,1,0,0,0,0,0
14737463,73.0,Private room,Private room in townhouse,Dublin City,Dublin,1,1.0,1.0,1.0,2,5,250,2.28,4.85,True,0,2,9.059548254620124,True,53.3367,-6.26824,1.5508826655996073,28,1,0,0,0,0,0,1,0
14745699,144.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,1.0,1.0,1.0,14,95,63,0.57,4.67,,1,234,7.51813826146475,False,53.34481,-6.26327,0.5895228531840241,22,1,1,1,0,0,0,0,0
14773451,134.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,1.0,2,319,28,0.31,4.89,True,0,4,12.6652977412731,True,53.33503,-6.21943,3.1799538400066076,20,1,0,0,0,0,0,0,0
14785631,70.0,Private room,Private room in townhouse,Dublin City,Dublin,1,1.0,1.0,1.5,2,6,231,2.15,4.8,True,0,2,9.059548254620124,True,53.33915,-6.26404,1.2111587488507443,29,1,0,0,0,0,0,1,0
14798540,237.0,Entire home/apt,Entire guest suite,Dn Laoghaire-Rathdown,D18,5,3.0,4.0,2.5,2,156,240,2.19,4.84,False,0,1,9.10609171800137,False,53.2283,-6.14242,15.641000995048378,55,1,1,1,0,1,1,1,0
14805528,75.0,Private room,Private room in rental unit,Dn Laoghaire-Rathdown,Blackrock,1,1.0,0.0,1.0,6,166,17,0.16,4.88,False,0,1,9.048596851471595,False,53.29958,-6.17923,7.772935698240376,31,1,1,1,0,0,0,1,0
14820186,55.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Dublin,1,1.0,1.0,1.0,5,150,98,0.9,4.85,False,0,1,9.609856262833675,False,53.24556,-6.14246,14.011277706512073,21,1,0,1,0,0,1,0,0
14823673,69.0,Private room,Private room in home,Dublin City,Unknown,2,1.0,1.0,1.0,4,75,155,1.41,4.53,False,1,5,9.831622176591376,False,53.35669,-6.26686,0.8824987213911926,18,1,1,1,0,1,0,0,0
14839700,91.0,Private room,Private room in townhouse,Dublin City,Ballsbridge,2,1.0,1.0,1.0,1,199,731,6.65,4.85,True,0,1,11.225188227241615,True,53.33425357860271,-6.237913494302152,2.284047722524753,27,1,0,0,0,0,1,1,0
14934635,72.0,Private room,Private room in home,Dublin City,Unknown,1,1.0,1.0,1.0,1,1,91,1.89,4.92,True,0,2,9.026694045174539,False,53.40659,-6.29099,6.642153072602253,19,1,0,0,0,0,1,0,0
14941430,92.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,2,1.0,1.0,1.0,1,149,1122,10.26,4.8,True,0,1,9.69472963723477,False,53.35934,-6.25847,1.0687040332447038,39,1,1,0,0,0,1,1,0
15013824,169.0,Entire home/apt,Entire condo,Dublin City,Unknown,2,1.0,1.0,1.0,3,135,2,2.0,5.0,False,0,1,10.992470910335387,False,53.348750482673125,-6.274034231901169,0.9220480173010952,48,1,1,1,0,0,0,1,0
15014593,280.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,2.0,1.0,2,36,239,2.18,4.79,True,0,1,9.010266940451745,False,53.34646,-6.24597,1.024158725302023,24,1,1,1,0,0,1,0,0
15017537,479.0,Entire home/apt,Entire home,Dublin City,Dublin,8,4.0,4.0,3.0,3,232,222,2.06,4.82,True,0,1,9.010266940451745,False,53.33811,-6.23271,2.2515031422464484,22,1,1,1,0,0,0,0,0
15041305,118.0,Private room,Private room in home,Dublin City,Unknown,1,1.0,1.0,2.5,20,65,60,0.55,4.6,False,0,1,9.111567419575634,False,53.34061,-6.24183,1.5997669311558123,15,1,1,1,0,0,0,0,0
15054597,55.0,Private room,Private room in home,South Dublin,Palmerstown,1,1.0,1.0,1.0,7,27,29,0.29,4.86,False,0,1,9.36892539356605,False,53.35571,-6.37942,7.959274943849292,25,1,0,1,0,0,1,0,0
15119596,75.0,Private room,Private room in home,Dublin City,Artane,2,1.0,1.0,1.0,2,351,63,0.58,4.87,True,1,5,9.949349760438055,False,53.37952,-6.19442,5.493113935744676,13,1,0,0,0,0,0,0,0
15119820,75.0,Private room,Private room in home,Dublin City,Artane,2,1.0,1.0,1.0,2,350,114,1.1,4.95,True,1,5,9.949349760438055,False,53.3795,-6.19445,5.490180030338922,12,1,0,0,0,0,1,0,0
15119965,75.0,Private room,Private room in home,Dublin City,Artane,1,1.0,1.0,1.0,2,353,95,0.87,4.99,True,1,5,9.949349760438055,False,53.37971,-6.19454,5.499503823780389,14,1,0,0,0,0,1,0,0
15155552,200.0,Entire home/apt,Entire condo,Dn Laoghaire-Rathdown,Unknown,4,2.0,3.0,1.0,4,101,228,2.11,4.89,True,0,1,11.537303216974674,False,53.30135,-6.18421,7.401311112143376,30,1,1,1,0,0,1,1,0
15204058,259.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,6,2.0,4.0,1.0,4,31,209,1.92,4.6,,1,16,9.379876796714578,False,53.34733,-6.26431,0.3832498533096484,23,1,1,1,0,0,0,0,0
15217206,283.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,2.0,2.0,1.0,14,161,184,1.71,4.89,False,0,3,11.611225188227241,False,53.35487,-6.26101,0.5662322122822923,46,1,1,1,0,0,0,1,0
15251427,453.0,Entire home/apt,Entire condo,Dublin City,D1,8,2.0,5.0,2.0,2,228,79,0.73,4.59,False,0,1,9.516769336071183,False,53.35358,-6.25717,0.4694889243621558,30,1,1,1,0,0,1,1,0
15261952,111.0,Entire home/apt,Entire condo,Dublin City,Unknown,2,1.0,1.0,1.0,56,261,320,2.98,4.91,True,0,2,8.966461327857632,False,53.34390065856416,-6.276532926013888,1.2648306405199004,22,1,1,1,0,0,0,1,0
15416221,344.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,5,2.0,3.0,1.0,2,134,400,3.69,4.64,True,1,6,9.957563312799453,False,53.34542,-6.263159,0.5233277087592192,42,1,1,1,0,0,0,0,0
15435282,168.0,Entire home/apt,Entire condo,Dn Laoghaire-Rathdown,Dublin,4,1.0,1.0,1.0,2,254,110,1.02,4.82,False,0,1,11.329226557152635,False,53.28018,-6.21468,8.323366410094055,64,1,1,1,0,1,1,1,0
15520581,126.0,Private room,Private room in condo,Dublin City,D8,2,1.0,1.0,1.5,3,68,143,1.32,4.83,False,0,1,9.716632443531827,True,53.34497,-6.28181,1.530039738741006,41,1,1,1,0,0,0,0,0
15625970,196.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,4,2.0,2.0,1.0,20,27,46,0.43,4.85,False,0,3,9.05681040383299,False,53.34491,-6.24771,0.9995947732995317,16,1,1,1,0,0,0,0,0
15653924,356.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,7,3.0,4.0,3.5,3,252,86,0.8,4.85,True,0,3,8.914442162902121,True,53.34054,-6.23212,2.1411375467693348,29,1,1,1,0,0,1,0,0
15654731,120.0,Entire home/apt,Entire rental unit,Dublin City,D2,2,1.0,1.0,1.0,2,49,406,3.79,4.75,True,0,3,9.451060917180014,True,53.33583,-6.26644,1.6076430967482205,29,1,1,0,0,0,0,1,0
15669577,215.0,Entire home/apt,Entire home,South Dublin,Unknown,6,1.0,0.0,1.0,3,355,1,0.01,3.0,False,1,14,12.232717316906228,False,53.3186,-6.38637,9.087994659110826,18,1,1,1,0,0,1,0,0
15696557,192.0,Entire home/apt,Entire condo,Dublin City,Dublin,4,2.0,2.0,2.0,3,254,121,1.15,4.63,False,0,1,9.437371663244353,False,53.38084411621094,-6.290972232818604,4.013234702145502,48,1,1,1,0,1,1,1,0
15701179,81.0,Private room,Private room in home,Fingal,Sutton,1,1.0,1.0,1.0,2,247,147,1.37,4.91,False,0,4,9.032169746748803,True,53.38799,-6.14357,8.856484890845936,25,1,0,0,0,0,1,0,0
15712580,168.0,Entire home/apt,Entire home,Dublin City,Unknown,7,2.0,3.0,1.5,2,155,35,0.36,4.74,False,0,1,9.620807665982204,False,53.33503,-6.29494,2.8328772056666924,29,1,1,1,0,0,1,0,0
15726268,104.0,Private room,Private room in townhouse,Fingal,Sutton,2,1.0,4.0,1.0,2,250,164,1.66,4.87,False,0,4,9.032169746748803,True,53.38715,-6.14254,8.87258190319269,19,1,0,0,0,0,1,0,0
15771291,101.0,Private room,Private room in home,Fingal,Sutton,2,1.0,1.0,1.0,2,249,124,1.2,4.74,False,0,4,9.032169746748803,True,53.38799285888672,-6.143571853637695,8.856529115856175,23,1,0,0,0,0,1,0,0
15771766,101.0,Private room,Private room in home,Fingal,Sutton,2,1.0,2.0,1.0,2,250,159,1.54,4.81,False,0,4,9.032169746748803,True,53.38722,-6.14284,8.858598873618577,22,1,0,0,0,0,1,0,0
15779845,81.0,Private room,Private room in home,Dublin City,Dublin,1,1.0,1.0,1.0,2,67,154,1.43,4.9,True,0,1,8.873374401095141,False,53.3299,-6.28108,2.6116706445393714,16,1,1,0,0,0,0,1,0
15786005,60.0,Private room,Private room in home,Fingal,Skerries,1,1.0,1.0,1.0,3,351,22,0.21,4.82,False,0,1,11.671457905544148,False,53.57738,-6.12139,26.956422141241358,23,1,0,1,0,0,1,0,0
15795790,75.0,Private room,Private room in home,Dublin City,Artane,2,1.0,1.0,1.0,2,75,130,1.21,4.92,True,1,5,9.949349760438055,False,53.37984,-6.19264,5.609314257898039,11,1,0,0,0,0,1,0,0
15831512,35.0,Private room,Private room in home,Dublin City,D13,1,1.0,1.0,1.5,1,67,276,2.63,4.84,True,0,1,8.903490759753593,True,53.40118,-6.16766,8.409028026329501,31,1,0,1,0,1,1,1,0
15832531,560.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Unknown,4,3.0,4.0,2.5,1,93,7,0.07,4.29,False,0,3,8.865160848733744,False,53.25437,-6.12047,14.131494857420181,32,1,1,1,0,0,1,1,0
15848846,211.0,Entire home/apt,Entire condo,Dublin City,D2,4,2.0,2.0,2.0,5,148,216,2.15,4.93,True,0,1,10.381930184804927,False,53.34306,-6.24115,1.479601859418486,49,1,1,1,0,0,0,1,0
15854530,353.0,Entire home/apt,Entire condo,Dublin City,D7,6,2.0,5.0,2.0,5,322,220,2.04,4.79,False,1,8,8.85968514715948,False,53.34672,-6.27866,1.269838572993402,32,1,1,1,0,0,1,0,0
15885600,100.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Killiney,2,1.0,2.0,3.0,1,264,28,0.28,4.5,False,0,3,8.865160848733744,True,53.25209,-6.11926,14.375971203093851,51,1,1,1,0,0,1,1,1
15892986,239.0,Entire home/apt,Entire condo,Dublin City,Unknown,5,2.0,3.0,1.0,4,234,234,2.17,4.74,True,0,3,8.851471594798083,True,53.34357,-6.27865,1.4050666972850558,48,1,1,1,0,0,0,0,0
15938362,428.0,Entire home/apt,Entire townhouse,Dublin City,Arbour Hill,6,4.0,4.0,2.5,3,45,64,0.6,4.89,True,0,3,8.889801505817934,False,53.35024547343724,-6.282939048247774,1.5084173136476935,56,1,1,1,0,0,1,0,0
16014305,139.0,Entire home/apt,Room in aparthotel,Dublin City,Dublin,4,2.0,2.0,2.0,1,29,121,1.53,4.79,False,1,5,9.062286105407255,False,53.30751,-6.26337,4.711000142500252,38,1,1,1,0,1,1,0,0
16129670,98.0,Private room,Private room in rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,3,264,345,3.9,4.95,True,0,2,8.966461327857632,False,53.346924,-6.265523,0.4726890041078408,27,1,0,1,0,0,0,0,0
16333637,251.0,Entire home/apt,Entire cottage,Fingal,Dublin,5,3.0,3.0,2.0,2,10,52,0.61,4.94,True,0,2,10.77344284736482,False,53.54745,-6.08405,24.920005807927563,30,1,1,1,0,0,1,0,0
16355072,139.0,Entire home/apt,Entire condo,Dublin City,Smithfield,4,2.0,2.0,2.0,15,272,178,1.69,4.92,True,0,2,10.844626967830253,False,53.34779,-6.27938,1.2901722692346496,52,1,1,1,0,0,0,1,0
16387972,233.0,Entire home/apt,Entire condo,Dublin City,Unknown,5,2.0,3.0,1.0,4,238,199,1.87,4.83,True,0,3,8.851471594798083,False,53.34396,-6.277,1.2881732862212267,46,1,1,1,0,0,0,0,0
16403060,239.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,6,2.0,3.0,1.0,14,55,196,1.86,4.45,False,1,80,10.42299794661191,False,53.35575,-6.25514,0.7460286133878398,35,1,1,1,0,0,0,1,0
16440545,102.0,Entire home/apt,Entire condo,Dublin City,Dublin,2,1.0,1.0,1.0,2,9,49,0.62,4.9,False,0,1,8.92539356605065,False,53.33783,-6.2916,2.473966711870253,38,1,1,1,0,0,0,1,0
16539288,205.0,Entire home/apt,Entire rental unit,Dublin City,Dublin,4,1.0,2.0,1.0,2,72,439,4.21,4.76,True,0,2,8.71731690622861,False,53.34781,-6.26416,0.3393053629304606,41,1,1,1,0,0,0,0,0
16762730,163.0,Entire home/apt,Entire condo,Dublin City,Dublin,4,2.0,2.0,1.0,5,79,90,0.87,4.52,False,1,16,9.371663244353183,False,53.31175,-6.27954,4.4244306317538005,27,1,1,1,0,0,1,1,0
16939447,143.0,Entire home/apt,Entire home,Dublin City,Raheny,6,3.0,3.0,1.5,3,294,46,0.45,4.93,False,0,1,8.75564681724846,False,53.38018,-6.18028,6.309330965770601,36,1,1,1,0,0,1,0,0
16944672,197.0,Entire home/apt,Entire condo,Dublin City,Unknown,2,1.0,1.0,1.0,2,80,406,3.9,4.65,False,0,2,8.840520191649555,False,53.34766,-6.26197,0.2628532581194233,36,1,0,1,0,0,0,0,0
16971923,123.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,2.5,1,290,116,1.12,4.91,True,0,3,10.639288158795345,False,53.31118,-6.28609,4.628830612883844,32,1,0,1,0,0,1,0,0
17050779,176.0,Entire home/apt,Entire condo,Dublin City,D2,3,1.0,2.0,1.0,3,240,624,5.99,4.75,True,1,5,9.152635181382614,True,53.3455,-6.2651,0.5755032300855102,27,1,1,0,0,0,0,0,0
17101503,190.0,Entire home/apt,Entire home,Dn Laoghaire-Rathdown,Dublin,3,2.0,2.0,1.5,2,5,37,0.36,4.97,False,0,1,8.61327857631759,False,53.2855,-6.12369,11.579953134548862,59,1,1,1,0,0,0,1,0
17155240,195.0,Entire home/apt,Entire rental unit,Dublin City,D8,2,1.0,0.0,1.0,2,22,95,0.92,4.93,False,0,1,10.932238193018481,False,53.33885,-6.28111,1.8455558684464646,27,1,1,1,0,0,0,0,0
17163361,182.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,4,2.0,2.0,1.0,15,24,194,1.88,4.95,False,0,1,13.297741273100616,False,53.35672,-6.26699,0.8897038378617457,37,1,1,1,0,0,0,0,0
17175658,65.0,Private room,Private room in home,Fingal,Dublin,2,2.0,1.0,1.0,1,289,89,0.87,4.92,False,0,2,10.283367556468173,False,53.38966,-6.42145,11.607644923229007,27,1,0,1,0,0,1,0,0
17182361,300.0,Entire home/apt,Entire condo,Dublin City,Dublin,6,2.0,3.0,2.0,1,259,33,0.32,4.88,False,0,1,9.905544147843942,False,53.34477,-6.24757,1.0159309477186265,17,1,1,0,0,0,1,0,0
17215828,220.0,Entire home/apt,Entire rental unit,Dublin City,Unknown,2,1.0,1.0,1.0,2,5,36,0.35,4.89,False,0,1,12.544832306639288,False,53.34274,-6.23457,1.8851399852502528,20,1,1,1,0,0,1,0,0
17223836,58.0,Private room,Private room in condo,Dn Laoghaire-Rathdown,Dublin,1,1.0,1.0,1.0,15,165,14,0.38,5.0,True,0,1,9.204654346338124,False,53.27122,-6.24005,8.848881276813538,40,1,1,1,0,0,1,1,0
17229815,130.0,Entire home/apt,Entire townhouse,Dublin City,Dublin,5,3.0,4.0,2.0,22,282,180,1.74,4.78,True,0,2,9.27583846680356,False,53.3430290222168,-6.295504093170166,2.462669813932722,55,1,1,1,0,0,0,1,0
17327215,78.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,2,2.0,1.0,1.0,2,330,293,2.82,4.91,True,0,2,9.067761806981519,False,53.26323,-6.13686,12.670219841637072,35,1,0,1,0,0,1,1,0
17397359,85.0,Private room,Private room in bed and breakfast,Dn Laoghaire-Rathdown,Dublin,2,1.0,2.0,1.0,2,335,166,1.67,4.73,False,0,2,8.607802874743326,False,53.285,-6.1461,10.484858206791355,13,1,0,0,0,0,1,0,0
17397836,85.0,Private room,Private room in bed and breakfast,Dn Laoghaire-Rathdown,Dublin,2,1.0,1.0,1.0,1,332,198,1.91,4.83,False,0,2,8.607802874743326,False,53.285,-6.1461,10.484858206791355,16,1,0,0,0,0,1,1,0
17418540,212.0,Entire home/apt,Entire loft,Dublin City,Dublin,5,2.0,3.0,1.5,14,290,241,2.32,4.95,False,0,1,9.749486652977414,False,53.34567,-6.26412,0.5253447272101016,37,1,1,1,0,0,0,1,1
17430482,100.0,Entire home/apt,Entire loft,Dublin City,Dublin,2,1.0,1.0,1.0,2,5,289,2.79,4.81,True,0,1,10.746064339493497,False,53.33134,-6.27073,2.1687441343410248,54,1,1,1,0,0,0,0,0
17452508,137.0,Private room,Private room in home,Fingal,Unknown,2,1.0,1.0,1.0,2,33,17,0.17,5.0,False,0,2,8.553045859000685,False,53.44912,-6.1827,12.19945437109396,14,1,0,0,0,0,1,0,0
17458792,315.0,Entire home/apt,Entire condo,Dublin City,Unknown,4,2.0,2.0,1.0,3,231,163,1.6,4.8,True,0,1,10.86652977412731,False,53.35126,-6.26854,0.5722724165209268,36,1,1,1,0,0,0,0,0
17472575,115.0,Entire home/apt,Entire condo,Dublin City,Unknown,2,1.0,1.0,1.0,90,282,23,0.22,5.0,True,0,2,13.634496919917865,False,53.34556,-6.23715,1.6123120344886468,39,1,1,1,0,0,0,0,0
17477190,194.0,Private room,Private room in home,Fingal,Unknown,4,2.0,2.0,1.0,2,33,26,0.26,4.88,False,0,2,8.553045859000685,False,53.44901,-6.1823,12.199656990456775,26,1,0,0,0,0,1,0,0
17552858,178.0,Entire home/apt,Entire home,Dublin City,Stoneybatter,4,2.0,2.0,1.0,4,163,69,2.49,4.88,False,0,2,8.536618754277892,False,53.35143,-6.28501,1.6554598802247424,50,1,1,1,0,0,1,0,0
17570716,96.0,Entire home/apt,Entire home,Dublin City,Dublin,2,2.0,3.0,1.5,21,116,8,0.08,4.88,False,0,1,11.077344284736482,False,53.33384,-6.29072,2.6944896057922327,31,1,1,1,0,1,1,1,0
17574284,116.0,Entire home/apt,Entire rental unit,Dublin City,D1,4,1.0,2.0,1.0,14,237,188,1.81,4.93,True,1,5,9.566050650239562,False,53.3488,-6.26891,0.5840766775764032,33,1,1,1,0,0,1,0,0
17583550,120.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,1.0,15,75,0,0.0,,False,0,1,12.134154688569472,False,53.3593,-6.24497,1.4696269846751746,7,1,1,1,0,0,0,0,0
17594822,200.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,2,1.0,1.0,1.0,1,267,0,0.0,,False,0,1,9.423682409308693,False,53.292625281923726,-6.175573811628845,8.50682882876808,4,0,0,0,0,0,0,0,1
17605506,55.0,Private room,Private room in home,Dublin City,Crumlin,2,1.0,0.0,1.0,1,271,660,6.37,4.86,True,0,1,8.531143052703628,True,53.32612839761762,-6.300791278481484,3.770321924023226,31,1,1,1,0,1,1,1,0
17613499,250.0,Private room,Private room in home,Dublin City,Dublin,2,1.0,1.0,1.0,3,84,0,0.0,,False,0,1,8.525667351129364,False,53.35914,-6.27124,1.269311700465164,10,1,1,1,0,0,0,0,0
17648114,138.0,Entire home/apt,Entire home,Dublin City,Dublin,6,3.0,3.0,2.0,2,72,257,2.49,4.89,True,0,1,9.957563312799453,False,53.3389,-6.27458,1.5414707318348286,35,1,1,1,0,0,1,0,0
17688731,100.0,Entire home/apt,Entire cabin,Fingal,Swords,2,1.0,1.0,1.0,1,279,980,9.99,4.88,True,0,1,8.511978097193703,False,53.45321,-6.22399,11.759558566129613,40,1,1,1,0,0,1,0,0
17690036,62.0,Private room,Private room in home,South Dublin,Dublin,1,1.0,1.0,1.0,2,45,156,1.51,4.9,False,0,1,8.511978097193703,False,53.28805,-6.28098,7.009119407281583,22,1,1,0,0,0,1,1,0
17742527,148.0,Entire home/apt,Entire condo,Dublin City,D2,3,1.0,2.0,1.0,3,199,721,6.99,4.78,True,1,5,9.152635181382614,False,53.34536,-6.26536,0.5981051987059728,28,1,1,0,0,0,0,0,0
17818039,297.0,Entire home/apt,Entire home,Dublin City,Donnybrook,5,3.0,3.0,2.5,5,62,68,0.66,4.91,True,1,14,9.683778234086242,False,53.31981,-6.23863,3.6364730568373,54,1,1,1,0,0,1,1,0
17835292,276.0,Entire home/apt,Entire townhouse,Dublin City,Donnybrook,4,2.0,3.0,1.0,5,62,68,0.66,4.97,True,1,14,9.683778234086242,False,53.32055,-6.23914,3.5473924642943184,49,1,1,1,0,0,1,1,0
17837320,175.0,Entire home/apt,Entire cottage,Dublin City,Dublin,2,1.0,1.0,1.0,3,60,231,2.28,4.94,True,0,1,8.487337440109513,False,53.33331,-6.27317,2.0255489902671378,44,1,1,1,0,0,1,1,0
18012707,100.0,Private room,Private room in home,Dublin City,Unknown,2,0.0,1.0,2.0,1,80,55,0.54,4.91,False,0,1,8.457221081451062,False,53.37594,-6.31644,4.736207842225502,7,1,1,0,0,0,1,0,0
18014305,126.0,Private room,Private room in rental unit,Dublin City,Dublin,2,1.0,0.0,1.0,1,73,13,0.72,5.0,False,0,1,8.9637234770705,False,53.33338,-6.24529,2.0830272063085116,24,1,1,1,0,0,0,0,0
18020208,723.0,Entire home/apt,Entire home,Dublin City,Dublin,2,1.0,1.0,1.0,2,22,12,0.13,4.5,False,0,1,11.252566735112936,False,53.35237,-6.28644,1.7640403634269088,38,1,1,1,0,0,0,0,0
18021228,158.0,Entire home/apt,Entire loft,Dn Laoghaire-Rathdown,Sandyford,4,2.0,2.0,1.0,2,273,371,3.64,4.94,True,0,1,8.457221081451062,False,53.25495,-6.23175,10.726264728208042,34,1,1,1,0,0,1,0,0
18085458,304.0,Entire home/apt,Entire home,Dublin City,Donnybrook,5,3.0,3.0,2.5,5,36,77,0.79,4.96,True,1,14,9.683778234086242,False,53.32002,-6.23878,3.6110539456339743,57,1,1,1,0,0,1,1,0
18135755,450.0,Entire home/apt,Entire condo,Dublin City,D8,2,1.0,3.0,1.5,4,353,7,0.19,5.0,False,0,1,10.962354551676933,False,53.33592,-6.27347,1.776420529168732,45,1,1,1,0,0,1,1,0
18150382,970.0,Entire home/apt,Entire home,Dublin City,Dublin,16,4.0,14.0,4.0,2,212,156,1.53,4.84,True,1,7,8.435318275154003,True,53.350933,-6.255561,0.3398407404799647,41,1,1,1,0,0,0,0,0
18179375,125.0,Private room,Private room in home,Dublin City,Artane,3,1.0,3.0,1.5,3,131,221,2.15,4.91,True,0,1,9.14715947980835,False,53.3918,-6.21207,5.670514321026326,31,1,0,0,0,0,1,0,0
18220661,45.0,Private room,Private room in home,Dn Laoghaire-Rathdown,Unknown,1,1.0,1.0,1.0,3,285,93,0.91,4.77,True,0,2,10.00684462696783,True,53.2833,-6.11993,11.928511600646651,19,1,0,0,0,0,1,1,0
